loan_id,app_id,disbursed_date,customer_id,product_key,channel,partner_id,principal,tenor_months,annual_rate,monthly_installment
LN00009103,APP00015348,2025-08-30,SH0002425,cash_loan,dsa,,125400000,19,0.4193,9142000
LN00009104,APP00015350,2025-08-27,SH0001897,cash_loan,dsa,,5600000,16,0.3983,457000
LN00009105,APP00015352,2025-08-27,SH0001948,cash_loan,digital_app,,169000000,23,0.414,10764000
LN00009106,APP00015353,2025-08-30,SH0000052,credit_card_loan,digital_app,,5200000,4,0.348,1396000
LN00009107,APP00015355,2025-08-31,SH0000334,cash_loan,digital_app,,24500000,19,0.3353,1679000
LN00009108,APP00015357,2025-08-31,SH0002656,cash_loan,digital_app,,14000000,16,0.4149,1154000
LN00009109,APP00015361,2025-08-29,SH0001074,two_wheeler_loan,pos_partner,PTR017,17900000,34,0.2391,730000
LN00009110,APP00015362,2025-09-01,SH0001155,cash_loan,digital_app,,32600000,33,0.3494,1551000
LN00009111,APP00015363,2025-08-29,SH0001767,cd_installment,digital_app,,5200000,14,0.3378,455000
LN00009112,APP00015366,2025-08-30,SH0002268,cash_loan,digital_app,,14900000,6,0.3215,2721000
LN00009113,APP00015367,2025-08-30,SH0001881,cd_installment,pos_partner,PTR001,9800000,19,0.2741,642000
LN00009114,APP00015368,2025-08-29,SH0003489,cash_loan,digital_app,,34300000,22,0.407,2238000
LN00009115,APP00015372,2025-09-01,SH0002378,credit_card_loan,digital_app,,9000000,4,0.2574,2372000
LN00009116,APP00015375,2025-08-31,SH0003258,cash_loan,digital_app,,101300000,6,0.2948,18364000
LN00009117,APP00015377,2025-08-31,SH0002234,two_wheeler_loan,pos_partner,PTR023,77400000,9,0.2278,9437000
LN00009118,APP00015379,2025-09-02,SH0002447,two_wheeler_loan,pos_partner,PTR017,12600000,13,0.2441,1113000
LN00009119,APP00015380,2025-08-31,SH0002243,cash_loan,digital_app,,4900000,36,0.4194,241000
LN00009120,APP00015381,2025-08-31,SH0001986,cash_loan,dsa,,58100000,7,0.3748,9369000
LN00009121,APP00015382,2025-09-01,SH0001147,cd_installment,pos_partner,PTR006,7100000,9,0.3406,905000
LN00009122,APP00015383,2025-09-01,SH0001574,cash_loan,dsa,,111700000,18,0.4011,8359000
LN00009123,APP00015384,2025-09-02,SH0002472,cash_loan,telesales,,8100000,8,0.4124,1175000
LN00009124,APP00015385,2025-08-31,SH0003359,cd_installment,pos_partner,PTR005,56000000,24,0.2656,3033000
LN00009125,APP00015387,2025-08-31,SH0003231,cash_loan,digital_app,,5200000,13,0.3036,474000
LN00009126,APP00015388,2025-08-30,SH0001189,cash_loan,digital_app,,5700000,9,0.2989,715000
LN00009127,APP00015389,2025-09-03,SH0003744,credit_card_loan,dsa,,3600000,11,0.2632,372000
LN00009128,APP00015390,2025-09-01,SH0002925,cash_loan,dsa,,32800000,23,0.3767,2024000
LN00009129,APP00015391,2025-09-01,SH0003743,two_wheeler_loan,pos_partner,PTR023,13000000,29,0.2078,574000
LN00009130,APP00015394,2025-08-31,SH0002554,cash_loan,digital_app,,23500000,29,0.3625,1228000
LN00009131,APP00015395,2025-08-31,SH0001428,cash_loan,telesales,,14600000,23,0.3301,865000
LN00009132,APP00015396,2025-08-31,SH0001459,two_wheeler_loan,pos_partner,PTR023,10900000,31,0.1987,452000
LN00009133,APP00015398,2025-09-01,SH0000641,cash_loan,telesales,,13000000,27,0.4118,746000
LN00009134,APP00015400,2025-09-01,SH0000537,cd_installment,pos_partner,PTR005,52700000,12,0.2404,4984000
LN00009135,APP00015401,2025-08-30,SH0000673,cash_loan,digital_app,,8600000,20,0.3515,574000
LN00009136,APP00015404,2025-09-02,SH0003537,credit_card_loan,dsa,,4100000,11,0.2756,426000
LN00009137,APP00015406,2025-09-01,SH0003609,cash_loan,digital_app,,144700000,11,0.3468,15544000
LN00009138,APP00015409,2025-08-30,SH0001070,credit_card_loan,digital_app,,30800000,4,0.2986,8185000
LN00009139,APP00015410,2025-09-02,SH0003838,cash_loan,digital_app,,20400000,30,0.4064,1093000
LN00009140,APP00015412,2025-08-31,SH0002433,two_wheeler_loan,pos_partner,PTR010,26100000,23,0.2651,1460000
LN00009141,APP00015413,2025-08-31,SH0001658,cd_installment,pos_partner,PTR005,49500000,14,0.2272,4058000
LN00009142,APP00015415,2025-08-31,SH0000458,cash_loan,digital_app,,165700000,17,0.3278,12315000
LN00009143,APP00015416,2025-08-31,SH0002405,cash_loan,telesales,,26300000,21,0.4179,1786000
LN00009144,APP00015417,2025-09-02,SH0000329,cash_loan,digital_app,,7000000,13,0.3037,639000
LN00009145,APP00015419,2025-09-03,SH0003198,cash_loan,telesales,,101300000,31,0.4157,5382000
LN00009146,APP00015421,2025-09-01,SH0001847,cash_loan,digital_app,,86200000,10,0.3889,10230000
LN00009147,APP00015422,2025-09-01,SH0002995,cash_loan,digital_app,,7200000,24,0.3664,428000
LN00009148,APP00015426,2025-09-01,SH0000188,cd_installment,pos_partner,PTR024,17000000,17,0.2156,1169000
LN00009149,APP00015432,2025-09-04,SH0000818,cash_loan,digital_app,,27200000,10,0.3276,3145000
LN00009150,APP00015434,2025-09-03,SH0000607,cd_installment,pos_partner,PTR018,4100000,22,0.2231,229000
LN00009151,APP00015435,2025-09-02,SH0000258,cd_installment,pos_partner,PTR018,20700000,23,0.3392,1236000
LN00009152,APP00015436,2025-08-31,SH0001792,cash_loan,dsa,,32400000,21,0.4082,2184000
LN00009153,APP00015438,2025-09-06,SH0001354,cash_loan,digital_app,,12600000,31,0.3303,609000
LN00009154,APP00015439,2025-09-03,SH0003815,cd_installment,pos_partner,PTR011,28900000,23,0.3411,1729000
LN00009155,APP00015441,2025-09-01,SH0002933,cd_installment,digital_app,,11300000,9,0.2059,1366000
LN00009156,APP00015442,2025-09-05,SH0000103,cd_installment,digital_app,,40900000,10,0.2889,4651000
LN00009157,APP00015443,2025-09-03,SH0001247,cd_installment,pos_partner,PTR024,2300000,24,0.2809,126000
LN00009158,APP00015444,2025-09-04,SH0002434,cash_loan,dsa,,5600000,16,0.3446,441000
LN00009159,APP00015446,2025-09-05,SH0000977,cd_installment,digital_app,,15600000,19,0.3122,1051000
LN00009160,APP00015448,2025-09-02,SH0001644,cd_installment,digital_app,,15200000,17,0.3294,1131000
LN00009161,APP00015449,2025-09-03,SH0001390,two_wheeler_loan,dsa,,17700000,17,0.1811,1188000
LN00009162,APP00015450,2025-09-04,SH0002289,cd_installment,pos_partner,PTR002,24600000,7,0.2533,3817000
LN00009163,APP00015451,2025-09-05,SH0001468,cd_installment,pos_partner,PTR002,3200000,7,0.2354,494000
LN00009164,APP00015454,2025-09-06,SH0001085,cd_installment,dsa,,32100000,23,0.2331,1744000
LN00009165,APP00015455,2025-09-07,SH0003701,cash_loan,dsa,,25100000,9,0.2833,3128000
LN00009166,APP00015457,2025-09-04,SH0003556,cash_loan,digital_app,,95300000,16,0.4172,7866000
LN00009167,APP00015458,2025-09-04,SH0001551,credit_card_loan,digital_app,,4300000,8,0.314,603000
LN00009168,APP00015459,2025-09-05,SH0002890,credit_card_loan,digital_app,,11700000,4,0.3352,3132000
LN00009169,APP00015460,2025-09-03,SH0001104,cash_loan,dsa,,5000000,29,0.3041,246000
LN00009170,APP00015461,2025-09-06,SH0003643,two_wheeler_loan,dsa,,42100000,20,0.2006,2494000
LN00009171,APP00015463,2025-09-03,SH0003736,cash_loan,digital_app,,16300000,8,0.3195,2289000
LN00009172,APP00015468,2025-09-06,SH0002646,cd_installment,pos_partner,PTR006,33700000,21,0.2178,1944000
LN00009173,APP00015471,2025-09-06,SH0003849,cash_loan,digital_app,,13700000,24,0.285,755000
LN00009174,APP00015472,2025-09-01,SH0003768,cash_loan,digital_app,,255800000,32,0.3217,12007000
LN00009175,APP00015476,2025-09-07,SH0000741,credit_card_loan,dsa,,1000000,8,0.2764,138000
LN00009176,APP00015477,2025-09-04,SH0003624,cash_loan,digital_app,,25600000,33,0.4042,1297000
LN00009177,APP00015479,2025-09-03,SH0002989,cash_loan,digital_app,,222900000,27,0.3646,12218000
LN00009178,APP00015480,2025-09-05,SH0003896,cash_loan,pos_partner,PTR012,8800000,34,0.3892,431000
LN00009179,APP00015481,2025-09-04,SH0002438,cash_loan,telesales,,8200000,15,0.3993,703000
LN00009180,APP00015482,2025-09-04,SH0002466,cd_installment,pos_partner,PTR006,4600000,13,0.2698,412000
LN00009181,APP00015485,2025-09-05,SH0003126,credit_card_loan,digital_app,,4200000,4,0.3019,1117000
LN00009182,APP00015487,2025-09-07,SH0003998,cash_loan,digital_app,,6000000,26,0.3744,340000
LN00009183,APP00015491,2025-09-05,SH0001091,cd_installment,pos_partner,PTR008,2300000,15,0.2185,177000
LN00009184,APP00015492,2025-09-06,SH0001782,credit_card_loan,telesales,,5200000,11,0.3376,556000
LN00009185,APP00015493,2025-09-06,SH0000877,two_wheeler_loan,pos_partner,PTR010,41200000,14,0.2751,3474000
LN00009186,APP00015496,2025-09-06,SH0001271,cash_loan,digital_app,,221700000,27,0.3716,12236000
LN00009187,APP00015497,2025-09-06,SH0003087,cd_installment,pos_partner,PTR005,2400000,23,0.3178,141000
LN00009188,APP00015500,2025-09-04,SH0001928,credit_card_loan,dsa,,11400000,5,0.3118,2461000
LN00009189,APP00015503,2025-09-02,SH0000201,cash_loan,digital_app,,164400000,11,0.3208,17448000
LN00009190,APP00015506,2025-09-05,SH0001642,cd_installment,pos_partner,PTR001,23300000,15,0.2959,1877000
LN00009191,APP00015508,2025-09-06,SH0003663,cd_installment,digital_app,,12300000,7,0.2883,1930000
LN00009192,APP00015510,2025-09-03,SH0000771,cash_loan,digital_app,,6200000,11,0.2861,647000
LN00009193,APP00015512,2025-09-06,SH0003766,cash_loan,digital_app,,146600000,34,0.4149,7398000
LN00009194,APP00015514,2025-09-07,SH0000117,cd_installment,pos_partner,PTR006,11400000,13,0.3372,1059000
LN00009195,APP00015515,2025-09-05,SH0000401,cd_installment,pos_partner,PTR008,33300000,21,0.2943,2048000
LN00009196,APP00015516,2025-09-04,SH0001763,cash_loan,dsa,,81100000,10,0.3974,9659000
LN00009197,APP00015517,2025-09-03,SH0000767,cash_loan,digital_app,,12800000,24,0.3402,742000
LN00009198,APP00015519,2025-09-06,SH0003534,cash_loan,dsa,,217300000,21,0.3401,13872000
LN00009199,APP00015525,2025-09-04,SH0002784,cash_loan,digital_app,,20500000,13,0.2861,1852000
LN00009200,APP00015526,2025-09-04,SH0001422,cash_loan,digital_app,,5400000,6,0.377,1002000
LN00009201,APP00015527,2025-09-03,SH0001286,cd_installment,pos_partner,PTR022,10000000,13,0.2621,892000
LN00009202,APP00015528,2025-09-06,SH0001887,cash_loan,digital_app,,7600000,6,0.311,1384000
LN00009203,APP00015530,2025-09-06,SH0001963,cd_installment,pos_partner,PTR002,47300000,8,0.3195,6643000
LN00009204,APP00015531,2025-09-08,SH0002176,cash_loan,dsa,,34200000,22,0.3094,2056000
LN00009205,APP00015532,2025-09-08,SH0003669,two_wheeler_loan,dsa,,47800000,12,0.264,4576000
LN00009206,APP00015534,2025-09-03,SH0000079,cash_loan,telesales,,6600000,25,0.3367,371000
LN00009207,APP00015535,2025-09-07,SH0001486,credit_card_loan,digital_app,,10700000,10,0.3021,1224000
LN00009208,APP00015536,2025-09-05,SH0001580,credit_card_loan,digital_app,,9000000,8,0.3144,1262000
LN00009209,APP00015537,2025-09-06,SH0001859,credit_card_loan,telesales,,8900000,12,0.3262,879000
LN00009210,APP00015538,2025-09-05,SH0002251,cash_loan,telesales,,46500000,23,0.4078,2946000
LN00009211,APP00015539,2025-09-08,SH0000613,cash_loan,dsa,,44400000,9,0.3263,5628000
LN00009212,APP00015540,2025-09-06,SH0001974,cash_loan,telesales,,69200000,33,0.3429,3267000
LN00009213,APP00015541,2025-09-06,SH0003919,credit_card_loan,digital_app,,6900000,10,0.3693,812000
LN00009214,APP00015544,2025-09-04,SH0000448,cash_loan,pos_partner,PTR021,14700000,29,0.3087,725000
LN00009215,APP00015546,2025-09-06,SH0001624,two_wheeler_loan,dsa,,39700000,26,0.2545,2002000
LN00009216,APP00015547,2025-09-06,SH0003683,cash_loan,dsa,,14600000,35,0.2927,625000
LN00009217,APP00015549,2025-09-06,SH0002265,cash_loan,digital_app,,18000000,22,0.3712,1140000
LN00009218,APP00015550,2025-09-05,SH0000411,cd_installment,pos_partner,PTR024,15900000,11,0.3418,1704000
LN00009219,APP00015551,2025-09-04,SH0001329,cash_loan,dsa,,142600000,36,0.407,6919000
LN00009220,APP00015553,2025-09-04,SH0003048,two_wheeler_loan,dsa,,45400000,27,0.2545,2226000
LN00009221,APP00015557,2025-09-06,SH0000369,cash_loan,digital_app,,24500000,35,0.3861,1177000
LN00009222,APP00015558,2025-09-04,SH0002249,cash_loan,digital_app,,7100000,27,0.3582,387000
LN00009223,APP00015561,2025-09-07,SH0003222,two_wheeler_loan,digital_app,,25000000,15,0.2442,1951000
LN00009224,APP00015565,2025-09-08,SH0000571,credit_card_loan,digital_app,,1300000,11,0.3201,138000
LN00009225,APP00015567,2025-09-05,SH0001601,credit_card_loan,dsa,,11600000,4,0.3716,3128000
LN00009226,APP00015568,2025-09-08,SH0001131,cash_loan,telesales,,6400000,9,0.3251,811000
LN00009227,APP00015569,2025-09-07,SH0003082,cd_installment,pos_partner,PTR020,3600000,9,0.239,441000
LN00009228,APP00015571,2025-09-08,SH0001345,two_wheeler_loan,pos_partner,PTR017,8700000,23,0.2645,486000
LN00009229,APP00015572,2025-09-07,SH0000747,cash_loan,digital_app,,19300000,26,0.3149,1033000
LN00009230,APP00015573,2025-09-06,SH0001671,cd_installment,pos_partner,PTR006,15000000,14,0.3399,1313000
LN00009231,APP00015574,2025-09-07,SH0001094,credit_card_loan,telesales,,9300000,9,0.3005,1167000
LN00009232,APP00015575,2025-09-07,SH0003504,cash_loan,telesales,,225500000,11,0.3693,24476000
LN00009233,APP00015578,2025-09-10,SH0002868,cash_loan,telesales,,12800000,35,0.3651,599000
LN00009234,APP00015579,2025-09-08,SH0002784,cd_installment,pos_partner,PTR001,39200000,6,0.3067,7130000
LN00009235,APP00015580,2025-09-07,SH0002224,cd_installment,pos_partner,PTR020,42100000,7,0.3483,6733000
LN00009236,APP00015581,2025-09-07,SH0001966,cd_installment,pos_partner,PTR021,35800000,6,0.3037,6506000
LN00009237,APP00015583,2025-09-09,SH0000375,credit_card_loan,digital_app,,10600000,12,0.3012,1034000
LN00009238,APP00015584,2025-09-08,SH0000843,cd_installment,pos_partner,PTR001,9400000,18,0.2533,633000
LN00009239,APP00015587,2025-09-07,SH0003115,cd_installment,pos_partner,PTR014,2200000,6,0.2818,397000
LN00009240,APP00015589,2025-09-07,SH0002366,cd_installment,pos_partner,PTR018,1700000,20,0.3433,113000
LN00009241,APP00015590,2025-09-08,SH0001533,two_wheeler_loan,digital_app,,47100000,6,0.2096,8337000
LN00009242,APP00015594,2025-09-07,SH0001710,two_wheeler_loan,pos_partner,PTR015,22000000,21,0.2564,1311000
LN00009243,APP00015595,2025-09-05,SH0003522,cd_installment,pos_partner,PTR006,2800000,21,0.318,176000
LN00009244,APP00015596,2025-09-06,SH0000482,credit_card_loan,pos_partner,PTR008,2100000,7,0.2517,326000
LN00009245,APP00015597,2025-09-06,SH0000371,cash_loan,digital_app,,110200000,22,0.4178,7253000
LN00009246,APP00015599,2025-09-10,SH0000279,cd_installment,pos_partner,PTR009,47800000,21,0.3279,3022000
LN00009247,APP00015600,2025-09-07,SH0000824,two_wheeler_loan,dsa,,60500000,21,0.2448,3571000
LN00009248,APP00015603,2025-09-06,SH0002324,cash_loan,digital_app,,76400000,10,0.3235,8818000
LN00009249,APP00015604,2025-09-06,SH0001556,cd_installment,pos_partner,PTR009,21600000,24,0.3442,1257000
LN00009250,APP00015605,2025-09-07,SH0001186,two_wheeler_loan,dsa,,24500000,24,0.1964,1243000
LN00009251,APP00015607,2025-09-07,SH0001749,cash_loan,digital_app,,85000000,36,0.314,3674000
LN00009252,APP00015609,2025-09-07,SH0000521,cd_installment,pos_partner,PTR005,4300000,12,0.3375,427000
LN00009253,APP00015610,2025-09-10,SH0002600,cash_loan,telesales,,130300000,26,0.3127,6962000
LN00009254,APP00015611,2025-09-11,SH0001544,cash_loan,digital_app,,61500000,33,0.404,3115000
LN00009255,APP00015612,2025-09-07,SH0002324,cd_installment,pos_partner,PTR009,11200000,12,0.2366,1057000
LN00009256,APP00015614,2025-09-09,SH0000771,credit_card_loan,digital_app,,1500000,6,0.2698,270000
LN00009257,APP00015615,2025-09-10,SH0001718,cd_installment,pos_partner,PTR008,25800000,13,0.2951,2343000
LN00009258,APP00015617,2025-09-08,SH0002007,cash_loan,telesales,,126600000,28,0.4197,7164000
LN00009259,APP00015619,2025-09-08,SH0002546,cash_loan,digital_app,,20100000,26,0.3255,1087000
LN00009260,APP00015620,2025-09-08,SH0003361,two_wheeler_loan,pos_partner,PTR023,9900000,9,0.2726,1229000
LN00009261,APP00015622,2025-09-11,SH0002657,cash_loan,digital_app,,17400000,24,0.3241,995000
LN00009262,APP00015623,2025-09-06,SH0001729,cd_installment,pos_partner,PTR018,33900000,14,0.2706,2851000
LN00009263,APP00015624,2025-09-08,SH0001109,cash_loan,dsa,,77400000,14,0.2882,6576000
LN00009264,APP00015627,2025-09-09,SH0000678,two_wheeler_loan,pos_partner,PTR023,14600000,20,0.2067,869000
LN00009265,APP00015628,2025-09-09,SH0002081,credit_card_loan,dsa,,17200000,4,0.2702,4545000
LN00009266,APP00015629,2025-09-11,SH0001880,cd_installment,digital_app,,8200000,7,0.275,1281000
LN00009267,APP00015630,2025-09-05,SH0001690,cash_loan,digital_app,,91200000,35,0.3849,4374000
LN00009268,APP00015632,2025-09-09,SH0001917,cd_installment,dsa,,9100000,20,0.2632,567000
LN00009269,APP00015633,2025-09-10,SH0001326,cd_installment,pos_partner,PTR008,1700000,9,0.2593,210000
LN00009270,APP00015634,2025-09-10,SH0001013,credit_card_loan,telesales,,1100000,11,0.254,113000
LN00009271,APP00015635,2025-09-08,SH0001405,cd_installment,pos_partner,PTR006,53500000,15,0.2312,4141000
LN00009272,APP00015637,2025-09-07,SH0000826,cash_loan,digital_app,,63700000,30,0.3099,3077000
LN00009273,APP00015638,2025-09-07,SH0000939,cash_loan,digital_app,,9300000,13,0.3207,856000
LN00009274,APP00015640,2025-09-08,SH0000336,cd_installment,pos_partner,PTR014,2300000,11,0.3431,247000
LN00009275,APP00015643,2025-09-07,SH0002602,two_wheeler_loan,pos_partner,PTR016,56900000,15,0.2321,4406000
LN00009276,APP00015644,2025-09-07,SH0000635,cash_loan,digital_app,,244700000,21,0.2825,14903000
LN00009277,APP00015645,2025-09-08,SH0003209,cash_loan,digital_app,,34600000,26,0.2961,1819000
LN00009278,APP00015646,2025-09-11,SH0003426,cash_loan,telesales,,10700000,12,0.3843,1088000
LN00009279,APP00015647,2025-09-07,SH0003127,credit_card_loan,digital_app,,3600000,7,0.2644,561000
LN00009280,APP00015649,2025-09-08,SH0003244,cd_installment,pos_partner,PTR008,33100000,10,0.2035,3627000
LN00009281,APP00015651,2025-09-09,SH0003838,cd_installment,digital_app,,5600000,17,0.2979,408000
LN00009282,APP00015652,2025-09-08,SH0003975,cash_loan,dsa,,19600000,18,0.4087,1474000
LN00009283,APP00015654,2025-09-09,SH0003717,cd_installment,pos_partner,PTR006,7500000,8,0.2149,1015000
LN00009284,APP00015657,2025-09-08,SH0000237,cash_loan,telesales,,4900000,25,0.3431,277000
LN00009285,APP00015658,2025-09-09,SH0000797,cash_loan,pos_partner,PTR003,6000000,33,0.3744,294000
LN00009286,APP00015659,2025-09-09,SH0000681,cash_loan,digital_app,,16900000,31,0.3651,850000
LN00009287,APP00015661,2025-09-08,SH0002776,cd_installment,dsa,,4600000,23,0.2667,258000
LN00009288,APP00015663,2025-09-09,SH0002933,cd_installment,pos_partner,PTR011,13100000,22,0.221,730000
LN00009289,APP00015664,2025-09-09,SH0002657,cd_installment,pos_partner,PTR008,33600000,17,0.2115,2305000
LN00009290,APP00015665,2025-09-10,SH0003601,cash_loan,digital_app,,4500000,23,0.2895,257000
LN00009291,APP00015666,2025-09-08,SH0002369,cash_loan,telesales,,9900000,21,0.3629,644000
LN00009292,APP00015667,2025-09-09,SH0003263,two_wheeler_loan,pos_partner,PTR017,18100000,16,0.198,1296000
LN00009293,APP00015669,2025-09-07,SH0001795,cd_installment,pos_partner,PTR009,4300000,6,0.2694,774000
LN00009294,APP00015670,2025-09-11,SH0001457,cd_installment,pos_partner,PTR002,9200000,8,0.2116,1243000
LN00009295,APP00015672,2025-09-07,SH0003300,cd_installment,digital_app,,15800000,18,0.2506,1062000
LN00009296,APP00015673,2025-09-12,SH0000082,cd_installment,pos_partner,PTR005,20200000,11,0.2504,2074000
LN00009297,APP00015674,2025-09-06,SH0001771,credit_card_loan,digital_app,,2100000,11,0.2671,217000
LN00009298,APP00015675,2025-09-10,SH0002897,cd_installment,pos_partner,PTR024,2200000,18,0.3325,157000
LN00009299,APP00015677,2025-09-10,SH0003429,cash_loan,digital_app,,121900000,29,0.3537,6311000
LN00009300,APP00015681,2025-09-13,SH0000344,cash_loan,pos_partner,PTR002,176000000,30,0.4093,9463000
LN00009301,APP00015683,2025-09-09,SH0002717,cash_loan,digital_app,,30200000,22,0.292,1789000
LN00009302,APP00015684,2025-09-10,SH0002557,cash_loan,digital_app,,129600000,23,0.2985,7467000
LN00009303,APP00015685,2025-09-09,SH0000581,credit_card_loan,telesales,,12900000,8,0.2947,1796000
LN00009304,APP00015691,2025-09-11,SH0002123,cash_loan,digital_app,,37800000,24,0.4094,2332000
LN00009305,APP00015692,2025-09-12,SH0000517,cash_loan,digital_app,,70300000,27,0.3806,3914000
LN00009306,APP00015696,2025-09-08,SH0002279,cd_installment,pos_partner,PTR008,11200000,20,0.277,706000
LN00009307,APP00015697,2025-09-11,SH0003817,cash_loan,telesales,,100900000,35,0.3368,4564000
LN00009308,APP00015700,2025-09-11,SH0000803,credit_card_loan,digital_app,,1900000,10,0.3148,218000
LN00009309,APP00015704,2025-09-11,SH0000288,two_wheeler_loan,pos_partner,PTR015,10600000,15,0.2774,844000
LN00009310,APP00015709,2025-09-11,SH0002212,cash_loan,telesales,,31700000,20,0.362,2134000
LN00009311,APP00015710,2025-09-09,SH0000339,credit_card_loan,telesales,,12800000,5,0.2688,2735000
LN00009312,APP00015711,2025-09-12,SH0000047,cash_loan,digital_app,,31500000,25,0.4043,1884000
LN00009313,APP00015714,2025-09-11,SH0000485,cd_installment,digital_app,,5200000,13,0.2132,451000
LN00009314,APP00015719,2025-09-09,SH0000155,cd_installment,digital_app,,2500000,11,0.2782,260000
LN00009315,APP00015723,2025-09-09,SH0003601,two_wheeler_loan,pos_partner,PTR010,13400000,28,0.2728,652000
LN00009316,APP00015725,2025-09-13,SH0003989,cd_installment,pos_partner,PTR001,9000000,22,0.3313,551000
LN00009317,APP00015727,2025-09-11,SH0003722,cash_loan,digital_app,,150400000,20,0.3655,10152000
LN00009318,APP00015728,2025-09-11,SH0003000,two_wheeler_loan,pos_partner,PTR015,45600000,16,0.2206,3316000
LN00009319,APP00015729,2025-09-11,SH0002595,cd_installment,pos_partner,PTR006,8200000,15,0.2751,652000
LN00009320,APP00015730,2025-09-11,SH0003667,cd_installment,pos_partner,PTR006,3700000,20,0.3438,246000
LN00009321,APP00015732,2025-09-09,SH0000192,cash_loan,telesales,,5800000,8,0.4165,843000
LN00009322,APP00015733,2025-09-13,SH0001580,cash_loan,digital_app,,10800000,8,0.3531,1535000
LN00009323,APP00015734,2025-09-12,SH0001339,credit_card_loan,digital_app,,6100000,4,0.2841,1616000
LN00009324,APP00015735,2025-09-10,SH0002469,cash_loan,digital_app,,169900000,18,0.4141,12829000
LN00009325,APP00015737,2025-09-13,SH0002241,credit_card_loan,dsa,,1800000,3,0.283,629000
LN00009326,APP00015738,2025-09-10,SH0003590,two_wheeler_loan,pos_partner,PTR023,72800000,31,0.2388,3169000
LN00009327,APP00015739,2025-09-08,SH0001771,two_wheeler_loan,dsa,,12000000,29,0.2456,553000
LN00009328,APP00015742,2025-09-14,SH0001780,two_wheeler_loan,dsa,,8900000,11,0.2631,919000
LN00009329,APP00015743,2025-09-10,SH0001707,cash_loan,telesales,,189600000,20,0.42,13340000
LN00009330,APP00015749,2025-09-11,SH0003902,credit_card_loan,dsa,,2400000,11,0.326,255000
LN00009331,APP00015752,2025-09-13,SH0003187,cash_loan,dsa,,155400000,27,0.2954,7947000
LN00009332,APP00015753,2025-09-11,SH0001650,cash_loan,digital_app,,240300000,6,0.3829,44640000
LN00009333,APP00015754,2025-09-11,SH0002639,cash_loan,digital_app,,117000000,35,0.4107,5786000
LN00009334,APP00015756,2025-09-14,SH0003544,cash_loan,digital_app,,91000000,6,0.3756,16871000
LN00009335,APP00015757,2025-09-10,SH0000359,cash_loan,digital_app,,8900000,30,0.2971,424000
LN00009336,APP00015759,2025-09-13,SH0002190,cash_loan,dsa,,91100000,25,0.345,5159000
LN00009337,APP00015761,2025-09-12,SH0003363,cash_loan,dsa,,167900000,14,0.3658,14913000
LN00009338,APP00015762,2025-09-12,SH0003278,cash_loan,digital_app,,141600000,25,0.3984,8424000
LN00009339,APP00015765,2025-09-11,SH0003496,cash_loan,telesales,,83900000,6,0.4083,15695000
LN00009340,APP00015766,2025-09-11,SH0002579,cd_installment,digital_app,,15800000,22,0.2989,942000
LN00009341,APP00015773,2025-09-13,SH0001071,cash_loan,telesales,,283200000,12,0.4006,29029000
LN00009342,APP00015775,2025-09-12,SH0003853,cd_installment,pos_partner,PTR005,7700000,17,0.3179,568000
LN00009343,APP00015778,2025-09-14,SH0003285,cash_loan,dsa,,144100000,23,0.3822,8933000
LN00009344,APP00015780,2025-09-14,SH0002435,cash_loan,digital_app,,8300000,34,0.3434,385000
LN00009345,APP00015782,2025-09-11,SH0003054,cash_loan,digital_app,,5500000,19,0.4122,399000
LN00009346,APP00015783,2025-09-09,SH0003441,cash_loan,dsa,,175800000,34,0.3899,8618000
LN00009347,APP00015785,2025-09-14,SH0003876,cd_installment,digital_app,,7900000,24,0.3241,452000
LN00009348,APP00015786,2025-09-16,SH0000057,cd_installment,pos_partner,PTR008,5800000,7,0.3191,919000
LN00009349,APP00015789,2025-09-13,SH0003380,cash_loan,dsa,,176200000,12,0.3894,17961000
LN00009350,APP00015790,2025-09-13,SH0003662,two_wheeler_loan,dsa,,10200000,16,0.2556,759000
LN00009351,APP00015793,2025-09-12,SH0002019,cash_loan,telesales,,16000000,32,0.3921,814000
LN00009352,APP00015794,2025-09-15,SH0001201,two_wheeler_loan,pos_partner,PTR010,8100000,24,0.2219,421000
LN00009353,APP00015795,2025-09-12,SH0002771,cd_installment,pos_partner,PTR008,7400000,16,0.209,534000
LN00009354,APP00015797,2025-09-11,SH0002349,cash_loan,telesales,,155600000,26,0.3828,8895000
LN00009355,APP00015798,2025-09-11,SH0000936,cash_loan,digital_app,,232200000,19,0.3629,16245000
LN00009356,APP00015799,2025-09-16,SH0001619,cash_loan,digital_app,,12900000,27,0.3745,714000
LN00009357,APP00015801,2025-09-12,SH0003776,cd_installment,digital_app,,7500000,12,0.3045,733000
LN00009358,APP00015802,2025-09-14,SH0001785,cd_installment,pos_partner,PTR020,1800000,8,0.331,254000
LN00009359,APP00015803,2025-09-13,SH0002156,cash_loan,digital_app,,4400000,7,0.3025,694000
LN00009360,APP00015804,2025-09-14,SH0001832,cd_installment,pos_partner,PTR022,6600000,10,0.2033,723000
LN00009361,APP00015805,2025-09-11,SH0003369,credit_card_loan,telesales,,7300000,4,0.3707,1968000
LN00009362,APP00015806,2025-09-14,SH0000335,cash_loan,pos_partner,PTR021,94200000,26,0.2818,4882000
