snapshot_month,loan_id,outstanding_principal,dpd,dpd_bucket,status,is_restructured
2025-11-30,LN00007761,9035000,0,current,active,false
2025-12-31,LN00007761,8340000,25,dpd_1_29,active,false
2025-05-31,LN00007762,4031250,0,current,active,false
2025-06-30,LN00007762,3762500,0,current,active,false
2025-07-31,LN00007762,3493750,0,current,active,false
2025-08-31,LN00007762,3225000,0,current,active,false
2025-09-30,LN00007762,2956250,0,current,active,false
2025-10-31,LN00007762,2687500,37,dpd_30_59,active,false
2025-11-30,LN00007762,2418750,39,dpd_30_59,active,false
2025-12-31,LN00007762,2150000,3,dpd_1_29,active,false
2025-05-31,LN00007763,221393103,0,current,active,false
2025-06-30,LN00007763,213486207,0,current,active,false
2025-07-31,LN00007763,205579310,0,current,active,false
2025-08-31,LN00007763,197672414,0,current,active,false
2025-09-30,LN00007763,189765517,0,current,active,false
2025-10-31,LN00007763,181858621,0,current,active,false
2025-11-30,LN00007763,173951724,0,current,active,false
2025-12-31,LN00007763,166044828,0,current,active,false
2025-05-31,LN00007764,49939394,0,current,active,false
2025-06-30,LN00007764,48378788,0,current,active,false
2025-07-31,LN00007764,46818182,39,dpd_30_59,active,false
2025-08-31,LN00007764,45257576,39,dpd_30_59,active,false
2025-09-30,LN00007764,43696970,39,dpd_30_59,active,false
2025-10-31,LN00007764,42136364,73,dpd_60_89,active,false
2025-11-30,LN00007764,40575758,73,dpd_60_89,active,false
2025-12-31,LN00007764,39015152,96,dpd_90_plus,active,false
2025-05-31,LN00007765,7181818,0,current,active,false
2025-06-30,LN00007765,6463636,0,current,active,false
2025-07-31,LN00007765,5745455,0,current,active,false
2025-08-31,LN00007765,5027273,0,current,active,false
2025-09-30,LN00007765,4309091,0,current,active,false
2025-10-31,LN00007765,3590909,0,current,active,false
2025-11-30,LN00007765,2872727,0,current,active,false
2025-12-31,LN00007765,2154545,0,current,active,false
2025-05-31,LN00007766,91000000,0,current,active,false
2025-06-30,LN00007766,81900000,0,current,active,false
2025-07-31,LN00007766,72800000,21,dpd_1_29,active,false
2025-08-31,LN00007766,63700000,0,current,active,false
2025-09-30,LN00007766,54600000,0,current,active,false
2025-10-31,LN00007766,45500000,0,current,active,false
2025-11-30,LN00007766,36400000,0,current,active,false
2025-12-31,LN00007766,27300000,23,dpd_1_29,active,false
2025-05-31,LN00007767,1575000,0,current,active,false
2025-06-30,LN00007767,1050000,0,current,active,false
2025-07-31,LN00007767,525000,0,current,active,false
2025-08-31,LN00007767,0,0,current,closed,false
2025-05-31,LN00007768,90763636,0,current,active,false
2025-06-30,LN00007768,87927273,0,current,active,false
2025-07-31,LN00007768,85090909,0,current,active,false
2025-08-31,LN00007768,82254545,0,current,active,false
2025-09-30,LN00007768,79418182,0,current,active,false
2025-10-31,LN00007768,76581818,15,dpd_1_29,active,false
2025-11-30,LN00007768,73745455,17,dpd_1_29,active,false
2025-12-31,LN00007768,70909091,51,dpd_30_59,active,false
2025-05-31,LN00007769,9090000,0,current,active,false
2025-06-30,LN00007769,8080000,0,current,active,false
2025-07-31,LN00007769,7070000,0,current,active,false
2025-08-31,LN00007769,6060000,0,current,active,false
2025-09-30,LN00007769,5050000,0,current,active,false
2025-10-31,LN00007769,4040000,0,current,active,false
2025-11-30,LN00007769,3030000,0,current,active,false
2025-12-31,LN00007769,2020000,0,current,active,false
2025-05-31,LN00007770,54617391,0,current,active,false
2025-06-30,LN00007770,52134783,0,current,active,false
2025-07-31,LN00007770,49652174,0,current,active,false
2025-08-31,LN00007770,47169565,0,current,active,false
2025-09-30,LN00007770,44686957,0,current,active,false
2025-10-31,LN00007770,42204348,34,dpd_30_59,active,false
2025-11-30,LN00007770,39721739,34,dpd_30_59,active,false
2025-12-31,LN00007770,37239130,35,dpd_30_59,active,false
2025-05-31,LN00007771,19035714,0,current,active,false
2025-06-30,LN00007771,17571429,0,current,active,false
2025-07-31,LN00007771,16107143,0,current,active,false
2025-08-31,LN00007771,14642857,0,current,active,false
2025-09-30,LN00007771,13178571,0,current,active,false
2025-10-31,LN00007771,11714286,0,current,active,false
2025-11-30,LN00007771,10250000,0,current,active,false
2025-12-31,LN00007771,8785714,22,dpd_1_29,active,false
2025-05-31,LN00007772,40320000,0,current,active,false
2025-06-30,LN00007772,38640000,0,current,active,false
2025-07-31,LN00007772,36960000,0,current,active,false
2025-08-31,LN00007772,35280000,0,current,active,false
2025-09-30,LN00007772,33600000,0,current,active,false
2025-10-31,LN00007772,31920000,0,current,active,false
2025-11-30,LN00007772,30240000,0,current,active,false
2025-12-31,LN00007772,28560000,0,current,active,false
2025-05-31,LN00007773,1750000,0,current,active,false
2025-06-30,LN00007773,1500000,0,current,active,false
2025-07-31,LN00007773,1250000,0,current,active,false
2025-08-31,LN00007773,1000000,0,current,active,false
2025-09-30,LN00007773,750000,0,current,active,false
2025-10-31,LN00007773,500000,0,current,active,false
2025-11-30,LN00007773,250000,0,current,active,false
2025-12-31,LN00007773,0,0,current,closed,false
2025-05-31,LN00007774,3876923,0,current,active,false
2025-06-30,LN00007774,3553846,0,current,active,false
2025-07-31,LN00007774,3230769,18,dpd_1_29,active,false
2025-08-31,LN00007774,2907692,0,current,active,false
2025-09-30,LN00007774,2584615,0,current,active,false
2025-10-31,LN00007774,2261538,0,current,active,false
2025-11-30,LN00007774,1938462,0,current,active,false
2025-12-31,LN00007774,1615385,0,current,active,false
2025-05-31,LN00007775,253753846,0,current,active,false
2025-06-30,LN00007775,232607692,0,current,active,false
2025-07-31,LN00007775,211461538,0,current,active,false
2025-08-31,LN00007775,190315385,17,dpd_1_29,active,false
2025-09-30,LN00007775,169169231,18,dpd_1_29,active,false
2025-10-31,LN00007775,148023077,18,dpd_1_29,active,false
2025-11-30,LN00007775,126876923,0,current,active,false
2025-12-31,LN00007775,105730769,0,current,active,false
2025-05-31,LN00007776,226656000,0,current,active,false
2025-06-30,LN00007776,217212000,0,current,active,false
2025-07-31,LN00007776,207768000,0,current,active,false
2025-08-31,LN00007776,198324000,29,dpd_1_29,active,false
2025-09-30,LN00007776,188880000,1,dpd_1_29,active,false
2025-10-31,LN00007776,179436000,0,current,active,false
2025-11-30,LN00007776,169992000,21,dpd_1_29,active,false
2025-12-31,LN00007776,160548000,21,dpd_1_29,active,false
2025-05-31,LN00007777,34487500,0,current,active,false
2025-06-30,LN00007777,33375000,0,current,active,false
2025-07-31,LN00007777,32262500,0,current,active,false
2025-08-31,LN00007777,31150000,0,current,active,false
2025-09-30,LN00007777,30037500,0,current,active,false
2025-10-31,LN00007777,28925000,0,current,active,false
2025-11-30,LN00007777,27812500,0,current,active,false
2025-12-31,LN00007777,26700000,0,current,active,false
2025-05-31,LN00007778,4800000,0,current,active,false
2025-06-30,LN00007778,4600000,0,current,active,false
2025-07-31,LN00007778,4400000,0,current,active,false
2025-08-31,LN00007778,4200000,0,current,active,false
2025-09-30,LN00007778,4000000,0,current,active,false
2025-10-31,LN00007778,3800000,0,current,active,false
2025-11-30,LN00007778,3600000,0,current,active,false
2025-12-31,LN00007778,3400000,0,current,active,false
2025-05-31,LN00007779,2012500,0,current,active,false
2025-06-30,LN00007779,1925000,0,current,active,false
2025-07-31,LN00007779,1837500,0,current,active,false
2025-08-31,LN00007779,1750000,0,current,active,false
2025-09-30,LN00007779,1662500,0,current,active,false
2025-10-31,LN00007779,1575000,0,current,active,false
2025-11-30,LN00007779,1487500,0,current,active,false
2025-12-31,LN00007779,1400000,0,current,active,false
2025-05-31,LN00007780,8034783,0,current,active,false
2025-06-30,LN00007780,7669565,0,current,active,false
2025-07-31,LN00007780,7304348,0,current,active,false
2025-08-31,LN00007780,6939130,0,current,active,false
2025-09-30,LN00007780,6573913,0,current,active,false
2025-10-31,LN00007780,6208696,41,dpd_30_59,active,false
2025-11-30,LN00007780,5843478,41,dpd_30_59,active,false
2025-12-31,LN00007780,5478261,85,dpd_60_89,active,false
2025-05-31,LN00007781,77228571,0,current,active,false
2025-06-30,LN00007781,74957143,0,current,active,false
2025-07-31,LN00007781,72685714,0,current,active,false
2025-08-31,LN00007781,70414286,0,current,active,false
2025-09-30,LN00007781,68142857,0,current,active,false
2025-10-31,LN00007781,65871429,0,current,active,false
2025-11-30,LN00007781,63600000,0,current,active,false
2025-12-31,LN00007781,61328571,0,current,active,false
2025-05-31,LN00007782,1333333,0,current,active,false
2025-06-30,LN00007782,1066667,0,current,active,false
2025-07-31,LN00007782,800000,0,current,active,false
2025-08-31,LN00007782,533333,0,current,active,false
2025-09-30,LN00007782,266667,0,current,active,false
2025-10-31,LN00007782,0,0,current,closed,false
2025-05-31,LN00007783,67735000,0,current,active,false
2025-06-30,LN00007783,64170000,39,dpd_30_59,active,false
2025-07-31,LN00007783,60605000,39,dpd_30_59,active,false
2025-08-31,LN00007783,57040000,81,dpd_60_89,active,false
2025-09-30,LN00007783,53475000,83,dpd_60_89,active,false
2025-10-31,LN00007783,49910000,50,dpd_30_59,active,false
2025-11-30,LN00007783,46345000,51,dpd_30_59,active,false
2025-12-31,LN00007783,42780000,51,dpd_30_59,active,false
2025-05-31,LN00007784,28971429,38,dpd_30_59,active,false
2025-06-30,LN00007784,24142857,79,dpd_60_89,active,false
2025-07-31,LN00007784,19314286,80,dpd_60_89,active,false
2025-08-31,LN00007784,14485714,82,dpd_60_89,active,false
2025-09-30,LN00007784,9657143,82,dpd_60_89,active,false
2025-10-31,LN00007784,4828571,82,dpd_60_89,active,false
2025-11-30,LN00007784,0,0,current,closed,false
2025-05-31,LN00007785,2146667,0,current,active,false
2025-06-30,LN00007785,1993333,0,current,active,false
2025-07-31,LN00007785,1840000,0,current,active,false
2025-08-31,LN00007785,1686667,0,current,active,false
2025-09-30,LN00007785,1533333,0,current,active,false
2025-10-31,LN00007785,1380000,0,current,active,false
2025-11-30,LN00007785,1226667,40,dpd_30_59,active,false
2025-12-31,LN00007785,1073333,41,dpd_30_59,active,false
2025-05-31,LN00007786,192000000,0,current,active,false
2025-06-30,LN00007786,176000000,0,current,active,false
2025-07-31,LN00007786,160000000,0,current,active,false
2025-08-31,LN00007786,144000000,21,dpd_1_29,active,false
2025-09-30,LN00007786,128000000,23,dpd_1_29,active,false
2025-10-31,LN00007786,112000000,45,dpd_30_59,active,false
2025-11-30,LN00007786,96000000,12,dpd_1_29,active,false
2025-12-31,LN00007786,80000000,14,dpd_1_29,active,false
2025-05-31,LN00007787,50861538,0,current,active,false
2025-06-30,LN00007787,46623077,0,current,active,false
2025-07-31,LN00007787,42384615,24,dpd_1_29,active,false
2025-08-31,LN00007787,38146154,26,dpd_1_29,active,false
2025-09-30,LN00007787,33907692,0,current,active,false
2025-10-31,LN00007787,29669231,0,current,active,false
2025-11-30,LN00007787,25430769,0,current,active,false
2025-12-31,LN00007787,21192308,0,current,active,false
2025-05-31,LN00007788,35644444,0,current,active,false
2025-06-30,LN00007788,31188889,0,current,active,false
2025-07-31,LN00007788,26733333,0,current,active,false
2025-08-31,LN00007788,22277778,0,current,active,false
2025-09-30,LN00007788,17822222,0,current,active,false
2025-10-31,LN00007788,13366667,0,current,active,false
2025-11-30,LN00007788,8911111,0,current,active,false
2025-12-31,LN00007788,4455556,0,current,active,false
2025-05-31,LN00007789,13152000,0,current,active,false
2025-06-30,LN00007789,12604000,0,current,active,false
2025-07-31,LN00007789,12056000,38,dpd_30_59,active,false
2025-08-31,LN00007789,11508000,39,dpd_30_59,active,false
2025-09-30,LN00007789,10960000,39,dpd_30_59,active,false
2025-10-31,LN00007789,10412000,63,dpd_60_89,active,false
2025-11-30,LN00007789,9864000,64,dpd_60_89,active,false
2025-12-31,LN00007789,9316000,29,dpd_1_29,active,false
2025-05-31,LN00007790,7800000,33,dpd_30_59,active,false
2025-06-30,LN00007790,5200000,33,dpd_30_59,active,false
2025-07-31,LN00007790,2600000,34,dpd_30_59,active,false
2025-08-31,LN00007790,0,0,current,closed,false
2025-05-31,LN00007791,2565000,0,current,active,false
2025-06-30,LN00007791,2430000,15,dpd_1_29,active,false
2025-07-31,LN00007791,2295000,16,dpd_1_29,active,false
2025-08-31,LN00007791,2160000,18,dpd_1_29,active,false
2025-09-30,LN00007791,2025000,19,dpd_1_29,active,false
2025-10-31,LN00007791,1890000,20,dpd_1_29,active,false
2025-11-30,LN00007791,1755000,0,current,active,false
2025-12-31,LN00007791,1620000,0,current,active,false
2025-05-31,LN00007792,41208333,0,current,active,false
2025-06-30,LN00007792,39416667,0,current,active,false
2025-07-31,LN00007792,37625000,24,dpd_1_29,active,false
2025-08-31,LN00007792,35833333,25,dpd_1_29,active,false
2025-09-30,LN00007792,34041667,26,dpd_1_29,active,false
2025-10-31,LN00007792,32250000,48,dpd_30_59,active,false
2025-11-30,LN00007792,30458333,14,dpd_1_29,active,false
2025-12-31,LN00007792,28666667,15,dpd_1_29,active,false
2025-05-31,LN00007793,7714286,0,current,active,false
2025-06-30,LN00007793,6428571,0,current,active,false
2025-07-31,LN00007793,5142857,0,current,active,false
2025-08-31,LN00007793,3857143,0,current,active,false
2025-09-30,LN00007793,2571429,0,current,active,false
2025-10-31,LN00007793,1285714,0,current,active,false
2025-11-30,LN00007793,0,0,current,closed,false
2025-05-31,LN00007794,154984615,0,current,active,false
2025-06-30,LN00007794,142069231,0,current,active,false
2025-07-31,LN00007794,129153846,0,current,active,false
2025-08-31,LN00007794,116238462,23,dpd_1_29,active,false
2025-09-30,LN00007794,103323077,25,dpd_1_29,active,false
2025-10-31,LN00007794,90407692,27,dpd_1_29,active,false
2025-11-30,LN00007794,77492308,0,current,active,false
2025-12-31,LN00007794,64576923,0,current,active,false
2025-05-31,LN00007795,176493333,0,current,active,false
2025-06-30,LN00007795,163886667,0,current,active,false
2025-07-31,LN00007795,151280000,0,current,active,false
2025-08-31,LN00007795,138673333,0,current,active,false
2025-09-30,LN00007795,126066667,0,current,active,false
2025-10-31,LN00007795,113460000,0,current,active,false
2025-11-30,LN00007795,100853333,0,current,active,false
2025-12-31,LN00007795,88246667,0,current,active,false
2025-05-31,LN00007796,193008333,0,current,active,false
2025-06-30,LN00007796,184616667,0,current,active,false
2025-07-31,LN00007796,176225000,0,current,active,false
2025-08-31,LN00007796,167833333,0,current,active,false
2025-09-30,LN00007796,159441667,41,dpd_30_59,active,false
2025-10-31,LN00007796,151050000,41,dpd_30_59,active,false
2025-11-30,LN00007796,142658333,59,dpd_30_59,active,false
2025-12-31,LN00007796,134266667,97,dpd_90_plus,active,false
2025-05-31,LN00007797,2258824,0,current,active,false
2025-06-30,LN00007797,2117647,0,current,active,false
2025-07-31,LN00007797,1976471,0,current,active,false
2025-08-31,LN00007797,1835294,0,current,active,false
2025-09-30,LN00007797,1694118,0,current,active,false
2025-10-31,LN00007797,1552941,0,current,active,false
2025-11-30,LN00007797,1411765,0,current,active,false
2025-12-31,LN00007797,1270588,0,current,active,false
2025-05-31,LN00007798,58771429,0,current,active,false
2025-06-30,LN00007798,57042857,0,current,active,false
2025-07-31,LN00007798,55314286,0,current,active,false
2025-08-31,LN00007798,53585714,0,current,active,false
2025-09-30,LN00007798,51857143,0,current,active,false
2025-10-31,LN00007798,50128571,0,current,active,false
2025-11-30,LN00007798,48400000,0,current,active,false
2025-12-31,LN00007798,46671429,0,current,active,false
2025-05-31,LN00007799,51103030,0,current,active,false
2025-06-30,LN00007799,49506061,0,current,active,false
2025-07-31,LN00007799,47909091,0,current,active,false
2025-08-31,LN00007799,46312121,0,current,active,false
2025-09-30,LN00007799,44715152,40,dpd_30_59,active,false
2025-10-31,LN00007799,43118182,41,dpd_30_59,active,false
2025-11-30,LN00007799,41521212,4,dpd_1_29,active,false
2025-12-31,LN00007799,39924242,4,dpd_1_29,active,false
2025-05-31,LN00007800,19515789,0,current,active,false
2025-06-30,LN00007800,18431579,0,current,active,false
2025-07-31,LN00007800,17347368,0,current,active,false
2025-08-31,LN00007800,16263158,0,current,active,false
2025-09-30,LN00007800,15178947,0,current,active,false
2025-10-31,LN00007800,14094737,0,current,active,false
2025-11-30,LN00007800,13010526,35,dpd_30_59,active,false
2025-12-31,LN00007800,11926316,36,dpd_30_59,active,false
2025-05-31,LN00007801,17026087,0,current,active,false
2025-06-30,LN00007801,16252174,0,current,active,false
2025-07-31,LN00007801,15478261,0,current,active,false
2025-08-31,LN00007801,14704348,0,current,active,false
2025-09-30,LN00007801,13930435,0,current,active,false
2025-10-31,LN00007801,13156522,0,current,active,false
2025-11-30,LN00007801,12382609,0,current,active,false
2025-12-31,LN00007801,11608696,0,current,active,false
2025-05-31,LN00007802,30271429,0,current,active,false
2025-06-30,LN00007802,27942857,19,dpd_1_29,active,false
2025-07-31,LN00007802,25614286,19,dpd_1_29,active,false
2025-08-31,LN00007802,23285714,19,dpd_1_29,active,false
2025-09-30,LN00007802,20957143,19,dpd_1_29,active,false
2025-10-31,LN00007802,18628571,19,dpd_1_29,active,false
2025-11-30,LN00007802,16300000,0,current,active,false
2025-12-31,LN00007802,13971429,0,current,active,false
2025-05-31,LN00007803,102273333,39,dpd_30_59,active,false
2025-06-30,LN00007803,98746667,39,dpd_30_59,active,false
2025-07-31,LN00007803,95220000,14,dpd_1_29,active,false
2025-08-31,LN00007803,91693333,15,dpd_1_29,active,false
2025-09-30,LN00007803,88166667,16,dpd_1_29,active,false
2025-10-31,LN00007803,84640000,17,dpd_1_29,active,false
2025-11-30,LN00007803,81113333,18,dpd_1_29,active,false
2025-12-31,LN00007803,77586667,18,dpd_1_29,active,false
2025-05-31,LN00007804,12160000,0,current,active,false
2025-06-30,LN00007804,9120000,38,dpd_30_59,active,false
2025-07-31,LN00007804,6080000,0,current,active,false
2025-08-31,LN00007804,3040000,0,current,active,false
2025-09-30,LN00007804,0,0,current,closed,false
2025-05-31,LN00007805,34857143,0,current,active,false
2025-06-30,LN00007805,33114286,0,current,active,false
2025-07-31,LN00007805,31371429,0,current,active,false
2025-08-31,LN00007805,29628571,0,current,active,false
2025-09-30,LN00007805,27885714,0,current,active,false
2025-10-31,LN00007805,26142857,0,current,active,false
2025-11-30,LN00007805,24400000,0,current,active,false
2025-12-31,LN00007805,22657143,0,current,active,false
2025-05-31,LN00007806,106847222,0,current,active,false
2025-06-30,LN00007806,103794444,0,current,active,false
2025-07-31,LN00007806,100741667,0,current,active,false
2025-08-31,LN00007806,97688889,0,current,active,false
2025-09-30,LN00007806,94636111,38,dpd_30_59,active,false
2025-10-31,LN00007806,91583333,71,dpd_60_89,active,false
2025-11-30,LN00007806,88530556,71,dpd_60_89,active,false
2025-12-31,LN00007806,85477778,73,dpd_60_89,active,false
2025-05-31,LN00007807,31542857,0,current,active,false
2025-06-30,LN00007807,26285714,0,current,active,false
2025-07-31,LN00007807,21028571,0,current,active,false
2025-08-31,LN00007807,15771429,0,current,active,false
2025-09-30,LN00007807,10514286,0,current,active,false
2025-10-31,LN00007807,5257143,0,current,active,false
2025-11-30,LN00007807,0,0,current,closed,false
2025-05-31,LN00007808,11340000,0,current,active,false
2025-06-30,LN00007808,10080000,0,current,active,false
2025-07-31,LN00007808,8820000,15,dpd_1_29,active,false
2025-08-31,LN00007808,7560000,17,dpd_1_29,active,false
2025-09-30,LN00007808,6300000,0,current,active,false
2025-10-31,LN00007808,5040000,0,current,active,false
2025-11-30,LN00007808,3780000,0,current,active,false
2025-12-31,LN00007808,2520000,0,current,active,false
2025-05-31,LN00007809,18200000,0,current,active,false
2025-06-30,LN00007809,15600000,0,current,active,false
2025-07-31,LN00007809,13000000,0,current,active,false
2025-08-31,LN00007809,10400000,0,current,active,false
2025-09-30,LN00007809,7800000,0,current,active,false
2025-10-31,LN00007809,5200000,0,current,active,false
2025-11-30,LN00007809,2600000,0,current,active,false
2025-12-31,LN00007809,0,0,current,closed,false
2025-05-31,LN00007810,9405000,0,current,active,false
2025-06-30,LN00007810,8910000,0,current,active,false
2025-07-31,LN00007810,8415000,0,current,active,false
2025-08-31,LN00007810,7920000,0,current,active,false
2025-09-30,LN00007810,7425000,0,current,active,false
2025-10-31,LN00007810,6930000,0,current,active,false
2025-11-30,LN00007810,6435000,0,current,active,false
2025-12-31,LN00007810,5940000,0,current,active,false
2025-05-31,LN00007811,2273684,0,current,active,false
2025-06-30,LN00007811,2147368,0,current,active,false
2025-07-31,LN00007811,2021053,0,current,active,false
2025-08-31,LN00007811,1894737,0,current,active,false
2025-09-30,LN00007811,1768421,0,current,active,false
2025-10-31,LN00007811,1642105,0,current,active,false
2025-11-30,LN00007811,1515789,0,current,active,false
2025-12-31,LN00007811,1389474,0,current,active,false
2025-05-31,LN00007812,1890000,0,current,active,false
2025-06-30,LN00007812,1680000,0,current,active,false
2025-07-31,LN00007812,1470000,0,current,active,false
2025-08-31,LN00007812,1260000,0,current,active,false
2025-09-30,LN00007812,1050000,0,current,active,false
2025-10-31,LN00007812,840000,0,current,active,false
2025-11-30,LN00007812,630000,0,current,active,false
2025-12-31,LN00007812,420000,0,current,active,false
2025-05-31,LN00007813,5636364,0,current,active,false
2025-06-30,LN00007813,5072727,0,current,active,false
2025-07-31,LN00007813,4509091,0,current,active,false
2025-08-31,LN00007813,3945455,0,current,active,false
2025-09-30,LN00007813,3381818,0,current,active,false
2025-10-31,LN00007813,2818182,0,current,active,false
2025-11-30,LN00007813,2254545,0,current,active,false
2025-12-31,LN00007813,1690909,34,dpd_30_59,active,false
2025-05-31,LN00007814,7333333,0,current,active,false
2025-06-30,LN00007814,6666667,0,current,active,false
2025-07-31,LN00007814,6000000,0,current,active,false
2025-08-31,LN00007814,5333333,0,current,active,false
2025-09-30,LN00007814,4666667,0,current,active,false
2025-10-31,LN00007814,4000000,0,current,active,false
2025-11-30,LN00007814,3333333,0,current,active,false
2025-12-31,LN00007814,2666667,0,current,active,false
2025-05-31,LN00007815,28250000,0,current,active,false
2025-06-30,LN00007815,22600000,0,current,active,false
2025-07-31,LN00007815,16950000,0,current,active,false
2025-08-31,LN00007815,11300000,0,current,active,false
2025-09-30,LN00007815,5650000,0,current,active,false
2025-10-31,LN00007815,0,0,current,closed,false
2025-05-31,LN00007816,32941176,43,dpd_30_59,active,false
2025-06-30,LN00007816,30882353,45,dpd_30_59,active,false
2025-07-31,LN00007816,28823529,46,dpd_30_59,active,false
2025-08-31,LN00007816,26764706,25,dpd_1_29,active,false
2025-09-30,LN00007816,24705882,0,current,active,false
2025-10-31,LN00007816,22647059,0,current,active,false
2025-11-30,LN00007816,20588235,0,current,active,false
2025-12-31,LN00007816,18529412,0,current,active,false
2025-05-31,LN00007817,11691667,0,current,active,false
2025-06-30,LN00007817,11183333,0,current,active,false
2025-07-31,LN00007817,10675000,0,current,active,false
2025-08-31,LN00007817,10166667,0,current,active,false
2025-09-30,LN00007817,9658333,31,dpd_30_59,active,false
2025-10-31,LN00007817,9150000,32,dpd_30_59,active,false
2025-11-30,LN00007817,8641667,0,current,active,false
2025-12-31,LN00007817,8133333,0,current,active,false
2025-05-31,LN00007818,26000000,0,current,active,false
2025-06-30,LN00007818,24700000,0,current,active,false
2025-07-31,LN00007818,23400000,44,dpd_30_59,active,false
2025-08-31,LN00007818,22100000,14,dpd_1_29,active,false
2025-09-30,LN00007818,20800000,15,dpd_1_29,active,false
2025-10-31,LN00007818,19500000,0,current,active,false
2025-11-30,LN00007818,18200000,0,current,active,false
2025-12-31,LN00007818,16900000,0,current,active,false
2025-05-31,LN00007819,17325000,0,current,active,false
2025-06-30,LN00007819,15750000,17,dpd_1_29,active,false
2025-07-31,LN00007819,14175000,18,dpd_1_29,active,false
2025-08-31,LN00007819,12600000,20,dpd_1_29,active,false
2025-09-30,LN00007819,11025000,0,current,active,false
2025-10-31,LN00007819,9450000,0,current,active,false
2025-11-30,LN00007819,7875000,0,current,active,false
2025-12-31,LN00007819,6300000,0,current,active,false
2025-05-31,LN00007820,47156522,0,current,active,false
2025-06-30,LN00007820,45013043,0,current,active,false
2025-07-31,LN00007820,42869565,0,current,active,false
2025-08-31,LN00007820,40726087,0,current,active,false
2025-09-30,LN00007820,38582609,0,current,active,false
2025-10-31,LN00007820,36439130,0,current,active,false
2025-11-30,LN00007820,34295652,0,current,active,false
2025-12-31,LN00007820,32152174,0,current,active,false
2025-05-31,LN00007821,42235714,0,current,active,false
2025-06-30,LN00007821,40671429,0,current,active,false
2025-07-31,LN00007821,39107143,0,current,active,false
2025-08-31,LN00007821,37542857,0,current,active,false
2025-09-30,LN00007821,35978571,0,current,active,false
2025-10-31,LN00007821,34414286,0,current,active,false
2025-11-30,LN00007821,32850000,0,current,active,false
2025-12-31,LN00007821,31285714,0,current,active,false
2025-05-31,LN00007822,6460714,0,current,active,false
2025-06-30,LN00007822,6221429,0,current,active,false
2025-07-31,LN00007822,5982143,0,current,active,false
2025-08-31,LN00007822,5742857,17,dpd_1_29,active,false
2025-09-30,LN00007822,5503571,17,dpd_1_29,active,false
2025-10-31,LN00007822,5264286,0,current,active,false
2025-11-30,LN00007822,5025000,0,current,active,false
2025-12-31,LN00007822,4785714,0,current,active,false
2025-05-31,LN00007823,1971429,0,current,active,false
2025-06-30,LN00007823,1642857,0,current,active,false
2025-07-31,LN00007823,1314286,0,current,active,false
2025-08-31,LN00007823,985714,18,dpd_1_29,active,false
2025-09-30,LN00007823,657143,18,dpd_1_29,active,false
2025-10-31,LN00007823,328571,0,current,active,false
2025-11-30,LN00007823,0,0,current,closed,false
2025-05-31,LN00007824,10333333,0,current,active,false
2025-06-30,LN00007824,8266667,0,current,active,false
2025-07-31,LN00007824,6200000,0,current,active,false
2025-08-31,LN00007824,4133333,0,current,active,false
2025-09-30,LN00007824,2066667,0,current,active,false
2025-10-31,LN00007824,0,0,current,closed,false
2025-05-31,LN00007825,3909091,0,current,active,false
2025-06-30,LN00007825,3518182,0,current,active,false
2025-07-31,LN00007825,3127273,20,dpd_1_29,active,false
2025-08-31,LN00007825,2736364,20,dpd_1_29,active,false
2025-09-30,LN00007825,2345455,20,dpd_1_29,active,false
2025-10-31,LN00007825,1954545,20,dpd_1_29,active,false
2025-11-30,LN00007825,1563636,0,current,active,false
2025-12-31,LN00007825,1172727,0,current,active,false
2025-05-31,LN00007826,80000000,0,current,active,false
2025-06-30,LN00007826,76800000,0,current,active,false
2025-07-31,LN00007826,73600000,0,current,active,false
2025-08-31,LN00007826,70400000,0,current,active,false
2025-09-30,LN00007826,67200000,0,current,active,false
2025-10-31,LN00007826,64000000,0,current,active,false
2025-11-30,LN00007826,60800000,0,current,active,false
2025-12-31,LN00007826,57600000,0,current,active,false
2025-05-31,LN00007827,227625000,0,current,active,false
2025-06-30,LN00007827,212450000,0,current,active,false
2025-07-31,LN00007827,197275000,0,current,active,false
2025-08-31,LN00007827,182100000,0,current,active,false
2025-09-30,LN00007827,166925000,0,current,active,false
2025-10-31,LN00007827,151750000,0,current,active,false
2025-11-30,LN00007827,136575000,0,current,active,false
2025-12-31,LN00007827,121400000,0,current,active,false
2025-05-31,LN00007828,50600000,0,current,active,false
2025-06-30,LN00007828,48400000,0,current,active,false
2025-07-31,LN00007828,46200000,0,current,active,false
2025-08-31,LN00007828,44000000,0,current,active,false
2025-09-30,LN00007828,41800000,0,current,active,false
2025-10-31,LN00007828,39600000,0,current,active,false
2025-11-30,LN00007828,37400000,40,dpd_30_59,active,false
2025-12-31,LN00007828,35200000,40,dpd_30_59,active,false
2025-05-31,LN00007829,23600000,0,current,active,false
2025-06-30,LN00007829,11800000,0,current,active,false
2025-07-31,LN00007829,0,0,current,closed,false
2025-05-31,LN00007830,26147368,0,current,active,false
2025-06-30,LN00007830,24694737,0,current,active,false
2025-07-31,LN00007830,23242105,0,current,active,false
2025-08-31,LN00007830,21789474,0,current,active,false
2025-09-30,LN00007830,20336842,24,dpd_1_29,active,false
2025-10-31,LN00007830,18884211,26,dpd_1_29,active,false
2025-11-30,LN00007830,17431579,68,dpd_60_89,active,false
